record_type,id,title,category_or_severity,species,content_hash,review_status,reviewer,license_number,reviewed_at,production_eligible
knowledge_card,MVP-REPRO-002,未绝育母犬出现脓性阴道分泌物,reproductive,dog,79b6a54467a59eb395fa90bdb74467d015d00b47deef2f29128b14188e6a810e,pending,,,,false
knowledge_card,MVP-REPRO-003,子宫蓄脓可能没有阴道分泌物,reproductive,dog,a686db45970991d71cfc6c66422b5963b2e40be7d28b3b103302e738a2f5afac,pending,,,,false
knowledge_card,MVP-REPRO-004,未绝育母猫出现发热、分泌物或腹部异常,reproductive,cat,234afabe3750ed33717155c5a20a70170549ae386daf170f942fadfd7ec6edb1,pending,,,,false
knowledge_card,MVP-DERM-008,猫狗出现圆形脱毛和皮屑,dermatology,cat|dog,1d760d14cb8cfa61b2cceb05965e65f4fb0f15b3994541732c7ee840491f2cc5,pending,,,,false
knowledge_card,MVP-DERM-009,疑似宠物皮肤癣菌病需要注意人宠传播,dermatology,cat|dog,8cf499db8cce55358a90c62a50a7a4fdf91bdffc4c4b304d7b1a888ce336d669,pending,,,,false
knowledge_card,MVP-DERM-010,不能只凭照片确定猫癣或狗癣,dermatology,cat|dog,6b0788a27ad4dcddc4302ba0614eaeaea021d7d9b9fe93e720a7a3cbc6c1e7bf,pending,,,,false
knowledge_card,MVP-NEURO-001,犬猫第一次出现抽搐,neurologic,cat|dog,14ed271803ad006ca9f70d4052ee83111b6f6aeeee096429d42326c1d14cc7ae,pending,,,,false
knowledge_card,MVP-NEURO-002,宠物抽搐时应该记录什么,neurologic,cat|dog,5a3835f17a78066b74f8487ed5c2c1898509aad8bc95a534f596491de602e2ea,pending,,,,false
knowledge_card,MVP-NEURO-003,短时间内连续多次抽搐,neurologic,cat|dog,6df9da48797e72b25c2469bed23916ce0a82a5c293e16da3d099a897b46623bc,pending,,,,false
knowledge_card,MVP-ORAL-005,猫吃东西时突然掉食或偏一侧咀嚼,oral,cat,3400eadc630d0ac57e4e13aaf8d79c5c0cd910d25baed6522fd16b3231ef3d66,pending,,,,false
knowledge_card,MVP-ORAL-006,猫牙吸收可能有哪些表现,oral,cat,fb57c79dd7c91deafcc18f97db562611829ca69cf479424d82aed077cae39023,pending,,,,false
knowledge_card,MVP-ORAL-007,猫口腔大面积发红并流口水,oral,cat,0950931e4c3a38c16edf8c5b21aedbe7db09c2bda64ccfee7c0243328d31cb41,pending,,,,false
knowledge_card,MVP-ORAL-008,犬牙齿松动或牙龈退缩,oral,dog,07e49570cb8f271e9a589428aea785709cf30d162c2caf791ff3a4ed7a0a1ac0,pending,,,,false
knowledge_card,MVP-ORAL-009,犬猫口腔外伤或牙齿缺损伴疼痛,oral,cat|dog,6442708a9eef7de21e5f5e702a28e80bc009901a3f1cd0f4453e49ca55453c4f,pending,,,,false
knowledge_card,MVP-ORAL-010,幼犬乳牙没有脱落,oral,dog,01f070f161ffbf3d4d393f35c8628c51e2905fbc16cc366b1fd8bb8318c6e4c2,pending,,,,false
knowledge_card,MVP-ORAL-011,犬刷牙时牙龈出血,oral,dog,6fd619099d96c0590a8d89c406e8310c8b5e1c64066be2fc5e8612fde119f38d,pending,,,,false
knowledge_card,MVP-ORAL-012,犬猫口腔里发现肿块,oral,cat|dog,9695e018b0aa760cd3733df44c4d6108c04d9fbf77d1ea74e393bfa99897dcc4,pending,,,,false
knowledge_card,MVP-ORAL-013,犬频繁啃硬物导致牙齿风险,oral,dog,0b78f8b4617b8b0b05268311f54dcd76e212952d4cd1fb77048527711ac44ea6,pending,,,,false
knowledge_card,MVP-ORAL-014,宠物口臭突然明显加重,oral,cat|dog,8485c5a0f32b0d56fe8c4d34bc4bada46caf10b14ef032f5d87edd324e6fcd17,pending,,,,false
knowledge_card,MVP-DERM-011,犬皮肤出现脓疱和环形皮屑,dermatology,dog,9f4957f37b30b937c48d39a94ce4d08b307563b26e7612160d191b2615cbe105,pending,,,,false
knowledge_card,MVP-DERM-012,犬反复脓皮症不能只重复用药,dermatology,dog,ff64f4705e009d4b8101fce13e068462add1e2bd81a25ba676e55ee8d3ad5540,pending,,,,false
knowledge_card,MVP-DERM-013,犬皮肤油腻有酸臭味,dermatology,dog,bf0d625c438a079e29f7ed0f081a5c6489291e94e270b139b52f9fdde6086b4d,pending,,,,false
knowledge_card,MVP-DERM-014,犬脚趾间红肿并反复舔咬,dermatology,dog,29af3e5b51c45e1e5cf9bdbbec19fbba77cbe747a381f95e0e3f5072917b561a,pending,,,,false
knowledge_card,MVP-DERM-015,犬突然出现湿润渗液的热斑,dermatology,dog,bec7f3288147dd84293f642bed2171f40adc099bac781e0fa66e2b030d183152,pending,,,,false
knowledge_card,MVP-DERM-016,犬尾根部剧烈瘙痒和掉毛,dermatology,dog,13af9393be2053aaa0be785d5e99c00b55ab8298440386a945b0cb5db531e62a,pending,,,,false
knowledge_card,MVP-DERM-017,猫身体出现粟粒样小结痂,dermatology,cat,a240ce1b6cb4f5fb82d12fa8be33c434e79e3456a5e66e1bb100f7e88f8bbcd9,pending,,,,false
knowledge_card,MVP-DERM-018,猫脸部耳缘圆形脱毛结痂需检查,dermatology,cat,a13b931241b399e41f22c3d1fd0db316bbccd20799c83e2e41d3d74b3794b87f,pending,,,,false
knowledge_card,MVP-DERM-019,犬皮肤反复感染时为什么要做细胞学,dermatology,dog,dab5bdba65dea5b7f674e6e292a655dd8d8d3c22bfb9c59f8823db590e367507,pending,,,,false
knowledge_card,MVP-DERM-020,怀疑食物过敏不能只靠一次换粮,dermatology,cat|dog,bf9dcb0e3291836ebb7edcea6956bd0ab6c36f9bfe27aa84d1d73baea86fa122,pending,,,,false
knowledge_card,MVP-DERM-021,犬腹部腋下反复发红瘙痒,dermatology,dog,0320da998ce4f58bee12e4d433cd98e6dd4108d0fd45174cd50c26b683efe739,pending,,,,false
knowledge_card,MVP-DERM-022,猫接种或用药后突然脸肿或出现全身反应,dermatology,cat,780ba95553f428c8beeff7143d1d6e69336acbfe6711700c7c38e1a0cf61da76,pending,,,,false
knowledge_card,MVP-EYE-007,猫眼睛突然大量流泪并眯眼,eye,cat,cce45b3006299d04a506aa01a729946185f5c927f6f57fb1d394716ca5c80e3c,pending,,,,false
knowledge_card,MVP-EYE-008,猫角膜溃疡需要按时复查,eye,cat,73117ccff1a30112d992e5d715c916680b7a23a3443af7d7a0164d00e7ff4767,pending,,,,false
knowledge_card,MVP-EYE-009,短头犬眼球突出容易受伤,eye,dog,6f3f6b2d00df8465e30964e1cd735f7298d15616052bc73f075ca9afa3f67239,pending,,,,false
knowledge_card,MVP-EYE-010,犬眼睛干涩并有黏稠分泌物,eye,dog,e6d948c7715f0107e17bb75cc2a7ace6b24da25f2eb6eb839c87bef69db573fa,pending,,,,false
knowledge_card,MVP-EYE-011,猫两只瞳孔大小突然不一样,eye,cat,143370df69b8ad49c55ff3bd17479421b55ae174a44fd0144050f01eaa523158,pending,,,,false
knowledge_card,MVP-EYE-012,犬内眼角出现红色圆形组织,eye,dog,61e1a0e5ccae93bd7277f38e9ba0e714b485b072dfa44c9e8cdc8fb899709a34,pending,,,,false
knowledge_card,MVP-EYE-013,犬眼睛突然出现蓝白色浑浊,eye,dog,a900a27dfd2f4fd25e3f196623486a68e6f259bebd6010854425d8e3d63ea73d,pending,,,,false
knowledge_card,MVP-EYE-014,猫眼鼻分泌物不能只按颜色判断是否细菌感染,eye,cat,6f960f5f1a644b418e27973b96b43b1a1480db3229ee729b98bc7640bb1d2571,pending,,,,false
knowledge_card,MVP-EAR-004,犬外耳炎反复发作,ear,dog,1bdbd7c3410db0020afe3ea9f5fb89a4151db5fa601d19971c16b7ac530b3ce6,pending,,,,false
knowledge_card,MVP-EAR-005,犬耳廓突然鼓起像水袋,ear,dog,852aecc8fce137543b4614f43681dcc5f3f0fa2d4d6b2bcadd13125dd5070c20,pending,,,,false
knowledge_card,MVP-EAR-006,散步后犬单侧突然甩头需排查耳道异物,ear,dog,3343774c8993be413bc6e18c696d1c9677ee38be92750235a4f348db02d1df56,pending,,,,false
knowledge_card,MVP-EAR-007,猫抓耳伴耳道分泌物不一定只有耳螨,ear,cat,4bca0bd6348e9f6e1fa837225443839a9ba55f4098915baf473330058731dd19,pending,,,,false
knowledge_card,MVP-EAR-008,宠物耳道疼痛时先检查再清洁,ear,dog,16be7d71502aa796a2f6f4ee36351144bb774d5eb0c98e197ecf3469c9123e86,pending,,,,false
knowledge_card,MVP-EAR-009,耳病伴头歪或走路不稳,ear,cat|dog,5c1eb26cbbc258e902fb01961dcfcc0ed3c04de34bb1b249af6dcbfb5ed16cc0,pending,,,,false
knowledge_card,MVP-PED-001,新生幼犬幼猫不吃奶,pediatrics,cat|dog,69fe8cb0430fd8bfb60f13814da6a9d62f6616b362e52d5a49ba92f383ab3e07,pending,,,,false
knowledge_card,MVP-PED-002,新生幼犬体重不增加,pediatrics,dog,ded7531b584a73237dee2a6378bcbed803092a901b7d7cce61c49e16cf3c9cd6,pending,,,,false
knowledge_card,MVP-PED-003,新生幼犬幼猫持续尖叫,pediatrics,cat|dog,e379fabc0967b9ad95472b4b1e1bdb8bf47f60b97b323d782d673df610fcc5c4,pending,,,,false
knowledge_card,MVP-PED-004,新生幼犬幼猫身体发凉,pediatrics,cat|dog,ec61364a61aa665a5bd91aad44bfb79c5d524d0ca282e4a2ee692ee63e53f680,pending,,,,false
knowledge_card,MVP-PED-005,幼犬幼猫断奶期软便,pediatrics,cat|dog,c40fd3234ea8b1decaad35158d3c7786dccde76fa99cfb40c20fdecd687912f6,pending,,,,false
knowledge_card,MVP-PED-006,幼犬幼猫如何安全过渡到固体食物,pediatrics,cat|dog,64d4181ec60006faa44fddf7111b0e05fa31cfa1b1a27dbdf83ad27d4bee7557,pending,,,,false
knowledge_card,MVP-PED-007,幼犬换牙期啃咬增多,pediatrics,dog,a5bc0ab54bd42e411112c2cf2077df9f03706e53c2642477494a403694482544,pending,,,,false
knowledge_card,MVP-PED-008,幼猫换牙期持续口臭或牙龈发红需检查,pediatrics,cat,fcc259ccbe89199ce2385065bc2a9e7cff7f76e9dcc6dee331b202e207605e8f,pending,,,,false
knowledge_card,MVP-PED-009,幼犬幼猫肚脐鼓包需检查,pediatrics,cat|dog,229e5ed90a75939c9122033e2192f4d8ca30e8f72b2ef936a8b6cd0ac68559d4,pending,,,,false
knowledge_card,MVP-PED-010,幼犬幼猫体重增长过慢,pediatrics,cat|dog,dd2b64a998b67c7a3e9a880b9ee138be8ceb60cafcac68f8b42a20bb712321be,pending,,,,false
knowledge_card,MVP-PED-011,幼犬幼猫生病后疫苗是否延后,pediatrics,cat|dog,51021752d229c3ebf39bd3c2f46349247eaf035a4c37d8d5315507d1e9c20657,pending,,,,false
knowledge_card,MVP-PED-012,幼犬幼猫社会化不能忽视传染病风险,pediatrics,cat|dog,4b0aa22a25db195143af5f573088258628498e879171168a6c5a14e6655170ca,pending,,,,false
knowledge_card,MVP-SENIOR-001,老年犬夜间醒来走动或叫,senior_cognitive,dog,1ccce5667fb5c60b2ed996b1728097971cd42e5d38f71a49896fdde463ecf9e5,pending,,,,false
knowledge_card,MVP-SENIOR-002,老年犬在熟悉环境中迷路,senior_cognitive,dog,405857d4bbf98a7cd1b226ef1b6a57fc82bc7fc16320525e03c1363f55b528d0,pending,,,,false
knowledge_card,MVP-SENIOR-003,老年犬突然开始在家排泄,senior_cognitive,dog,42ce2b30ae87cdc2835d1f382923c9cde265e50854520e3b651700dea9b9f840,pending,,,,false
knowledge_card,MVP-SENIOR-004,老年犬与家人互动明显减少,senior_cognitive,dog,61d8807136735e75a279af9918dec3993d00c72d6bc510e5e719682d6aaa0975,pending,,,,false
knowledge_card,MVP-SENIOR-005,老年猫夜间大声叫,senior_cognitive,cat,17c34fc1cda67609528db09569bfe218fcf1f546673acec56eb11c92cb769d3d,pending,,,,false
knowledge_card,MVP-SENIOR-006,老年猫在熟悉家中显得迷茫,senior_cognitive,cat,67d4e82fab54afbe86fe5846bbd8902a466c8a60591677a304c78c333419cbe6,pending,,,,false
knowledge_card,MVP-SENIOR-007,老年宠物行为变化先排除疼痛和疾病,senior_cognitive,cat|dog,3a96fe7298bb20717788fec13b0a47b0f3abc5730efc6c16192e388192baf44e,pending,,,,false
knowledge_card,MVP-SENIOR-008,老年认知变化如何做家庭记录,senior_cognitive,cat|dog,5ba4e0284c9ee67a8a5f5f50cda88cf33db5a428fb83d3e1d676a23cb9d17fcb,pending,,,,false
knowledge_card,MVP-REPRO-005,猫是否怀孕不能只摸肚子判断,reproductive,cat,f50d7388e691b8602ec23cdb820196546c4738de3921a7c1062e32b13dac259d,pending,,,,false
knowledge_card,MVP-REPRO-006,怀孕母猫体重和食欲怎么观察,reproductive,cat,92a0aa0acf9e5cd68c238f8512249370eb976a90f88c8b4d182548a77bd5959a,pending,,,,false
knowledge_card,MVP-REPRO-007,母犬妊娠期间不能自行补钙,reproductive,dog,f4e10c9bed89ed2cf1a256db3f0178305536f73bdf0ea8a826775394c14e4c21,pending,,,,false
knowledge_card,MVP-REPRO-008,母犬临近分娩需要准备哪些记录,reproductive,dog,84058e9952a4489ed1026a4384014ad4e0d7209f54ca91ce08e3a6794852eaff,pending,,,,false
knowledge_card,MVP-REPRO-009,母猫分娩时什么时候需要就医,reproductive,cat,4314050cdc581d997be51d4b91bc98215bf8430420e3c48c53a359220d1b8166,pending,,,,false
knowledge_card,MVP-REPRO-010,母犬分娩时持续用力但没有幼犬,reproductive,dog,25f2a224fad76b0f6c032f238495b120de41b3b0caf0ebd6840c22d627c6c735,pending,,,,false
knowledge_card,MVP-REPRO-011,母猫产后阴道分泌物异常,reproductive,cat,c2113b6ed3fdfc036d160527cb38121c2087c9f253be99e45f14742acd512d67,pending,,,,false
knowledge_card,MVP-REPRO-012,哺乳母犬母猫乳房红肿疼痛,reproductive,cat|dog,4e807694492efa1d8a41c8a8d34554fe07d496d1dba9a2cf571dfbead3580886,pending,,,,false
knowledge_card,MVP-REPRO-013,哺乳母犬突然发抖、喘气和走不稳,reproductive,dog,ac0a5e7216e3424a0e1d1993239b7ca9cad988488215629860d013833c8acbda,pending,,,,false
knowledge_card,MVP-REPRO-014,产后母犬不照顾幼崽,reproductive,dog,b2bae86acfb3bba2a15344fd9611c6bffba8b951b720e2c94e663256fe631530,pending,,,,false
knowledge_card,MVP-TOX-003,犬误食巧克力或可可制品,toxicology,dog,651d03731d09b73c43d8e407a9a4d12f21cb6fd65d30d5179ec93d62f503258e,pending,,,,false
knowledge_card,MVP-TOX-004,犬误食木糖醇食品,toxicology,dog,185e99f55caa817c5045c0d79045d81001f3a0931cc499ffe7c5eff6d976900b,pending,,,,false
knowledge_card,MVP-TOX-005,犬误食葡萄或葡萄干,toxicology,dog,5f1832541fbf37fc499ccb5eb8c55b23959840f6917f9740b772d149e49fe484,pending,,,,false
knowledge_card,MVP-TOX-006,犬猫误食洋葱蒜或葱属食物,toxicology,cat|dog,afd192c91414366c1f221da932921a625671964b73973781a4abb598c608694f,pending,,,,false
knowledge_card,MVP-TOX-007,犬猫误食酒精或未烘烤酵母面团,toxicology,cat|dog,f4ad7de341635cd25d982ba6fbabfd8734545bccbc4cec87d7393a1b3504e19b,pending,,,,false
knowledge_card,MVP-TOX-008,犬误食夏威夷果,toxicology,dog,6ea4f4894212ecea4cc02427bd55f6210566a22498c73224d46a6b0f5bb5d9b7,pending,,,,false
knowledge_card,MVP-TOX-009,犬猫误食咖啡因制品,toxicology,cat|dog,f39feca121c0d9f8ba0a94afa4acb23bb2ab994e05b27ac44c38bdb8e2fb7c87,pending,,,,false
knowledge_card,MVP-TOX-010,猫接触百合花或花粉,toxicology,cat,6c007bce87be786342afaf7d413286306359621134da0656db9e1112466389fa,pending,,,,false
knowledge_card,MVP-TOX-011,猫接触犬用含氯菊酯驱虫产品,toxicology,cat,753e1ff6e7482ce955c8be90a7b193753b51120d81a60afb729a0548b138d518,pending,,,,false
knowledge_card,MVP-TOX-012,犬猫误食人用止痛药,toxicology,cat|dog,7608e3162700cdc4b02189fef9429a4d750f01fad7d50ba5f090c6534e5d6757,pending,,,,false
knowledge_card,MVP-TOX-013,猫误食对乙酰氨基酚,toxicology,cat,6fce1820aea9e4f2944cd6c7b8e237eada8167fa4179b99d0e29a66f383467ef,pending,,,,false
knowledge_card,MVP-TOX-014,犬误食抗凝血灭鼠药,toxicology,dog,a9fa2b0bd25950ba2766b2820a20b77890d7ce99338ce46c8a1dbd2cfb3c77c1,pending,,,,false
knowledge_card,MVP-TOX-015,猫舔到含苯扎氯铵的浓缩消毒剂,toxicology,cat,fd824d1cfa3f90365cb33183e63cef8839416651e126c9213050c243eb5e7df7,pending,,,,false
knowledge_card,MVP-TOX-016,犬猫接触成分不明的杀虫剂或化学品,toxicology,cat|dog,c4cc2908c96f2dc93b863a174573b4fc30cb6ad667b95cb8a9afefe4e011f144,pending,,,,false
knowledge_card,MVP-TOX-017,犬猫误食不明植物,toxicology,cat|dog,e488d19a5696e061f54b4a9a1f00c3dd191c8d52cf755306d71f6b52fb141feb,pending,,,,false
knowledge_card,MVP-DX-001,化验单一项超出参考范围不等于确诊,diagnostics,cat|dog,83d9dfd5b538d125b3fa2913534bc4967d03567fdaaed32ccb162e2542b8fd24,pending,,,,false
knowledge_card,MVP-DX-002,红细胞或血红蛋白偏低怎么理解,diagnostics,cat|dog,a8739a55bbe85b6025f55a059fa27708ea613a779376f906d4e370a5c9aed147,pending,,,,false
knowledge_card,MVP-DX-003,猫白细胞升高不能单独证明细菌感染,diagnostics,cat,51ffac1ec82775a7cbc3cdf67bbe69ebb02465a4e14334a0d398ef00ecb2930a,pending,,,,false
knowledge_card,MVP-DX-004,犬ALT或ALP升高不等于肝功能衰竭,diagnostics,dog,1c5a6a8c9d26bddc1d6e51d3ee417b436733c529de46e4367468d0c150c26a7a,pending,,,,false
knowledge_card,MVP-DX-005,肌酐和尿素需要结合水合及尿液结果,diagnostics,cat|dog,7ae630bcfcc24d8e85d0447b9c0a0958249cf0a6a78d75a7600df966d96db1ad,pending,,,,false
knowledge_card,MVP-DX-006,尿比重偏低或偏高怎么理解,diagnostics,cat|dog,8ae522bb8a9d5a5d64147d7ad46363b92b0b2c8f4f0200e5d1d6b59842aafc04,pending,,,,false
knowledge_card,MVP-DX-007,尿蛋白阳性需要确认来源和持续性,diagnostics,cat|dog,64569d94f6f95b2d4a82288150d30e2a404c024207bc49ab48d592a434539678,pending,,,,false
knowledge_card,MVP-DX-008,尿潜血阳性不一定都是膀胱出血,diagnostics,cat|dog,d0f0864e5f76ec8bbcd96b6e6e896e6c6b09a39113c6ace8ca337faf1af571aa,pending,,,,false
knowledge_card,MVP-DX-009,猫血糖升高需区分应激与糖尿病,diagnostics,cat,dc3a8a90c54099b252abad0f35b97ac536d971fb615f3924644256a363c59d43,pending,,,,false
knowledge_card,MVP-DX-010,犬血压单次偏高需要规范复测,diagnostics,dog,30bd3ad14d56f3575e6c82d6df435206aaa99a0a1cdb9a0c0a6e8e4115b43f03,pending,,,,false
knowledge_card,MVP-MON-001,慢性肾病猫如何记录体重和食欲,home_monitoring,cat,cf5073dfbf8afadb0c93cd054397f99733e901a0593c2f70da92708e75aa0686,pending,,,,false
knowledge_card,MVP-MON-002,慢性肾病宠物如何记录饮水和排尿,home_monitoring,cat|dog,7af001f751121a7a2d1c1c903477b2ca397db1546a1fd0cbf475187c045f8977,pending,,,,false
knowledge_card,MVP-MON-003,犬心脏病如何记录睡眠呼吸,home_monitoring,dog,b36e109cf2e8dd6520c798f8f92918b0735c7010d9ff2af3a2413e0dde44bcf5,pending,,,,false
knowledge_card,MVP-MON-004,糖尿病宠物家庭日志要记什么,home_monitoring,cat|dog,2c2303849c6f24b23ec4967f3eb84d9c5cf935891b88b601837937f4054f2d79,pending,,,,false
knowledge_card,MVP-MON-005,骨关节炎宠物如何记录活动变化,home_monitoring,cat|dog,eed0e776d33a9f8a064f4d5d50e4eca29caf8c1b4b9c26a7a70a0576a847d99b,pending,,,,false
knowledge_card,MVP-MON-006,犬过敏性皮肤病如何记录复发诱因,home_monitoring,dog,a44148886320cb4dc800ba19a82b855d1cb0c2f1ee5b74c9c30907be1562100b,pending,,,,false
knowledge_card,MVP-MON-007,癫痫宠物发作日志要记录什么,home_monitoring,cat|dog,c0feb7501a17ddb64ca04dcfffc62999ad1ed0095dae17c1add6453c9a297e25,pending,,,,false
knowledge_card,MVP-MON-008,宠物新发现肿块如何在家记录,home_monitoring,cat|dog,c8a3a72bba866d7d0b890ea07521fdce8c6ab3c9ca2f2e23d689f70a4a5b5cee,pending,,,,false
knowledge_card,MVP-MON-009,犬慢病药物漏服后不要自行加倍,home_monitoring,dog,97cfca9e6bbe80bfa5107f8065bb032ffc6a37948f15782da563e84e56b4ae5d,pending,,,,false
emergency_rule,OS-ER-UR-001,疑似猫尿道阻塞,emergency_now,cat,51beb4097b988eb09cc60bc849fdb150b53d45b7753669a2c4edeb508f87731f,pending,,,,false
emergency_rule,OS-ER-RESP-001,明显呼吸困难,emergency_now,cat|dog,bf7c4fa4a15e502cf1fa2819341f9aa8719964e036017cf00b5f8f27cc83c836,pending,,,,false
emergency_rule,OS-ER-GI-001,腹泻伴严重全身症状,urgent_same_day,dog,5ee3149e488ed22868fd003df89b4c2b788a3f006453fdc4d3688cfa9ebaddb0,pending,,,,false
emergency_rule,OS-ER-EYE-001,眼痛、浑浊或突然失明,urgent_same_day,dog,8e0e8c945cf962693370c13c11516a7623718758644ddff7860593c44162fd01,pending,,,,false
emergency_rule,OS-ER-VAX-001,接种后严重全身反应,emergency_now,cat|dog,462cd9713dfd3b70fa64617969b625eea3a4df2e99a5fa622c60478b216175ac,pending,,,,false
emergency_rule,MVP-ER-NEURO-001,首次抽搐或持续抽搐,emergency_now,cat|dog,0b302d0971060aa8bd522821fe1ce81abb66a68a402d4279905318cd191b3744,pending,,,,false
emergency_rule,MVP-ER-TOX-001,已知或疑似误食毒物,emergency_now,cat|dog,41926cb89c93f92b82fbe87e39e7511556c914914f11c418b66d30e27f128ec7,pending,,,,false
emergency_rule,MVP-ER-TOX-002,误食常见有毒食物,urgent_same_day,cat|dog,c081cabe098cb51465826ddff6fe0fccd045c341ec5fd2b93ac47e678ff61169,pending,,,,false
emergency_rule,MVP-ER-HEAT-001,疑似热相关疾病,emergency_now,dog,42bf3fa0fbabfa0a387a690bf8451df6db8aa594ade0a606987aae3d40b2a260,pending,,,,false
emergency_rule,MVP-ER-COLLAPSE-001,倒地或意识异常,emergency_now,cat|dog,48ca025a9e1326769baf05b00275d6302d3b2eeaabebb47ccb8d4d3fc7791180,pending,,,,false
emergency_rule,MVP-ER-BLEED-001,持续或大量出血,emergency_now,cat|dog,04531eb8413d76b0b569cdf7280d51e4b42ecab701a63b2b8840c647c4299c7e,pending,,,,false
emergency_rule,MVP-ER-TRAUMA-001,车祸、高处坠落或严重撞击,emergency_now,cat|dog,e9011959e9b29480d85b874a6f669caaab3f519f3b3df3dab18b3aa8797ddbd5,pending,,,,false
emergency_rule,MVP-ER-GDV-001,疑似犬胃扩张扭转,emergency_now,dog,9eee6281f9b5914dba9ea9ea9ddc2bdfed8e2b0caf6bc27a8bd71ba9ba43f35e,pending,,,,false
emergency_rule,MVP-ER-VOMIT-001,反复呕吐且无法饮水,emergency_now,cat|dog,661d74d7e16fcf0946aa812bf7dfe9e56fd4284c41020ac7576295d5fc72bb00,pending,,,,false
emergency_rule,MVP-ER-MELENA-001,犬黑便或呕血伴循环异常,emergency_now,dog,65a99c406255b6dd13af66c5bc6dd7ead91e461d5fc3e3989ce0570dd64d2939,pending,,,,false
emergency_rule,MVP-ER-NEURO-002,犬突然瘫痪或无法站立,emergency_now,dog,a4654d426f30f801ac6d2703b9a4332513de347a3863afc9964c73b8da0c3df3,pending,,,,false
emergency_rule,MVP-ER-EYE-002,眼球外伤或突然视力丧失,emergency_now,cat|dog,3659012a0b2d4cc2e05c84e083a31fdc9f1f48f5fc92fe2b4132a930ee0d181d,pending,,,,false
emergency_rule,MVP-ER-ALLERGY-001,猫接种后急性严重全身反应,emergency_now,cat,db68f7d5b429f6dfacc9f0e9baa54632c628b9c23a4b720172d11a5a40521a4b,pending,,,,false
emergency_rule,MVP-ER-UR-002,犬疑似尿潴留或尿道阻塞,emergency_now,dog,4e8602875bafed9f217d1329c1e1d9a1be35d918afbf897c7139abbe5e532645,pending,,,,false
emergency_rule,MVP-ER-FB-001,线状异物或尖锐异物,emergency_now,cat|dog,d6d55a9427e97e15da05b4c9d26619f1a84410996b10ed41414516a7f9c2e4c7,pending,,,,false
emergency_rule,MVP-ER-AIRWAY-001,犬猫明显呼吸困难或发绀,emergency_now,cat|dog,296fb301516c756f0dcf6b6854dc79229a30cc5452ab88b593570a2ad29e543d,pending,,,,false
emergency_rule,MVP-ER-BITE-001,咬伤累及胸腹或伴休克表现,emergency_now,cat|dog,3116ab8076a56234753ad8dc77d8c9585a996c88ac6ee40db302698dfb465387,pending,,,,false
emergency_rule,MVP-ER-POSTOP-001,术后切口裂开或持续出血,urgent_same_day,cat|dog,39602264aec966bfde26c96fab92d4d2066008bbba1e4fc2ec93013186a4d1f3,pending,,,,false
emergency_rule,MVP-ER-PED-001,幼犬腹泻呕吐伴明显虚弱,emergency_now,dog,a74f9945665d6fcd7c84ef41bb5b6a125ba66b5d127d6db6de37fe01a05ad09a,pending,,,,false
emergency_rule,MVP-ER-PAIN-001,无法缓解的剧烈疼痛,emergency_now,cat|dog,0a88d4eb2bd289eece0eb5baf572984a3182a49b525c656fd6027566e16aae72,pending,,,,false
emergency_rule,MVP-ER-REPRO-001,疑似子宫蓄脓,urgent_same_day,cat|dog,c11a11ed81443c4645ca59fed33fd5de33f2f1b97f6ff40a78fa51e397e05737,pending,,,,false
emergency_rule,MVP-ER-ENDO-001,疑似糖尿病酮症酸中毒,emergency_now,cat|dog,bf925e75c56e3d46c65df2b7f66b993f53d9a7a5bda2de812151377009c99447,pending,,,,false
emergency_rule,MVP-ER-ENDO-002,降糖治疗相关疑似低血糖,emergency_now,cat|dog,2105da88124f0c56efc5bb198f70e895e7b64f7633c70d76d864c3529fc4bc4b,pending,,,,false
emergency_rule,MVP-ER-INF-001,幼龄动物疑似严重病毒性胃肠炎,emergency_now,cat|dog,d2cdaa1edce4c0d5f542aa8035f786276a972919829b591db4c4873a788fb174,pending,,,,false
emergency_rule,MVP-ER-CARD-001,猫突然后肢瘫痪并剧烈疼痛,emergency_now,cat,d116cab739a9cf6384ba54392bdabe1dc61a1ddd0dd0efbb8cfb5f914808db6c,pending,,,,false
emergency_rule,MVP-ER-TOX-003,猫疑似接触百合,emergency_now,cat,a7023ebecd619474bd8c55a1cf9b3bff2d8409bd5a575e100bdb40b9c24d7cc1,pending,,,,false
emergency_rule,MVP-ER-TOX-004,犬疑似误食木糖醇,emergency_now,dog,2c7c19c7a9b75e4a72e9cc5763468b0dee7897f7b9dc859f08ac055094199970,pending,,,,false
emergency_rule,MVP-ER-TOX-005,犬疑似误食葡萄或葡萄干,urgent_same_day,dog,7dfa4dd232e7c3c34f9b23aff3d1bc74c6144997b81aefe4eda1c5c4b56da952,pending,,,,false
emergency_rule,MVP-ER-TOX-006,猫疑似氯菊酯中毒,emergency_now,cat,a131b14fcd8864c8f10fc43f67d1a06d7d1d552e2dcf02c9cf0a40a12e170a68,pending,,,,false
emergency_rule,MVP-ER-TOX-007,犬猫误食人用止痛药,emergency_now,cat|dog,7ad7a033713f9c664b6a592f5c4f8ead581ffb143bfeb8aeb5f2acbb203a9351,pending,,,,false
emergency_rule,MVP-ER-TOX-008,犬疑似误食灭鼠药,urgent_same_day,dog,3d31c57bd185fa2816928efcb6fd8c4e4c2ea1e2409ad0d10852c3d3e42150de,pending,,,,false
